id,label,effectiveTime,active,moduleId,definitionStatusId,observable_entity
764901007,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part A: Fixed Scale - Impairment total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764900008,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Visual impact domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764899003,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - External factors that affect foot symptoms domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764898006,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Effect on family life domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764897001,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Impact on career domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764896005,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Personal feelings domain total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764895009,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part A: Fixed Scale - Disability total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764894008,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part A: Fixed Scale - Footwear total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
764566006,Gastric aspirate observable (observable entity),20180731,1,900000000000207008,900000000000074008,True
763265004,Montgomery-Asberg Depression Rating Scale score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763263006,"Depth, Extent, Phase and Associated etiology Score (observable entity)",20180731,1,900000000000207008,900000000000074008,True
763262001,Canadian Cardiovascular Society grading of angina pectoris grade (observable entity),20180731,1,900000000000207008,900000000000074008,True
763261008,Manchester Scale for grading hallux valgus score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763260009,Patient Global Impression of Improvement score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763259004,Disease Activity Score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763258007,"Site, Ischemia, Neuropathy, Bacterial Infection and Depth classification total score (observable entity)",20180731,1,900000000000207008,900000000000074008,True
763257002,"Cutting down, Annoyance by criticism, Guilty feeling and Eye-openers Questionnaire total score (observable entity)",20180731,1,900000000000207008,900000000000074008,True
763256006,Alcohol Use Disorders Identification Test - Consumption score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763255005,"Perfusion, Extent, Depth, Infection and Sensation scoring system score (observable entity)",20180731,1,900000000000207008,900000000000074008,True
763254009,Epworth Sleepiness Scale score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763297004,"Size (area, depth), Sepsis, Arteriopathy, Denervation system score (observable entity)",20180731,1,900000000000207008,900000000000074008,True
763295007,Manchester-Oxford Foot Questionnaire (foot) Summary Index score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763244005,QRISK cardiovascular disease 10 year risk calculator score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763299001,Manchester-Oxford Foot Questionnaire (foot and ankle) Summary Index score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763382004,Patient satisfaction score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763077003,Asthma Control Questionnaire score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763075006,Cardiovascular Limitations and Symptoms Profile ankle swelling score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763074005,Cardiovascular Limitations and Symptoms Profile shortness of breath score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763073004,Cardiovascular Limitations and Symptoms Profile angina score (observable entity),20180731,1,900000000000207008,900000000000074008,True
762994006,New York Heart Association Classification class (observable entity),20180731,1,900000000000207008,900000000000074008,True
762991003,Fagerstrom Test for Nicotine Dependence total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
762989006,Insomnia Severity Index score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763005005,University of Texas Wound Classification System stage (observable entity),20180731,1,900000000000207008,900000000000074008,True
763004009,University of Texas Wound Classification System grade (observable entity),20180731,1,900000000000207008,900000000000074008,True
763081003,Bristol Foot Score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763185005,Dermatology Life Quality Index score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763106009,Five-Shot questionnaire score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763122005,Leeds Foot Impact Scale score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763116001,Foot Function Index total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763699005,Clinical Opiate Withdrawal Scale score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763697007,Maelor Score Pressure Ulcer Risk Assessment total score (observable entity),20180731,1,900000000000207008,900000000000074008,True
763695004,Mini Asthma Quality of Life Questionnaire score (observable entity),20180731,1,900000000000207008,900000000000074008,True
765150007,Pocock death from cardiovascular disease risk score (observable entity),20180731,1,900000000000207008,900000000000074008,True
765147009,Diabetes Treatment Satisfaction Questionnaire status version score (observable entity),20180731,1,900000000000207008,900000000000074008,True
312369005,Doppler studies normal (finding),20180731,1,900000000000207008,900000000000074008,True
441361000124104,Unintentional weight gain (finding),20180731,1,900000000000207008,900000000000074008,True
780823005,Number of dependant children (observable entity),20190131,1,900000000000207008,900000000000074008,True
780834008,Target serum total cholesterol level (observable entity),20190131,1,900000000000207008,900000000000074008,True
781144001,Acute Physiology and Chronic Health Evaluation III score (observable entity),20190131,1,900000000000207008,900000000000074008,True
781140005,Acute Physiology and Chronic Health Evaluation II score (observable entity),20190131,1,900000000000207008,900000000000074008,True
782487009,Assessment score (observable entity),20190131,1,900000000000207008,900000000000074008,True
771398004,Stability of lumbar spine joint (observable entity),20190131,1,900000000000207008,900000000000074008,True
771399007,Stability of intercarpal joint (observable entity),20190131,1,900000000000207008,900000000000074008,True
771406006,Stability of midtarsal joint (observable entity),20190131,1,900000000000207008,900000000000074008,True
771414000,Stability of lateral collateral ligament (observable entity),20190131,1,900000000000207008,900000000000074008,True
