id,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,label,SHORTNAME
84520-6,Can pronounce obsequious,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce obsequious [NIH Toolbox],Pronounce obsequious NIH
84521-4,Can pronounce ostensibly,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce ostensibly [NIH Toolbox],Pronounce ostensibly NIH
84522-2,Can pronounce subjugate,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce subjugate [NIH Toolbox],Pronounce subjugate NIH
84523-0,Can pronounce tenebrous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce tenebrous [NIH Toolbox],Pronounce tenebrous NIH
84524-8,Can pronounce adjudicate,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce adjudicate [NIH Toolbox],Pronounce adjudicate NIH
8452-5,Intravascular systolic.inspiration - expiration,Pres,Pt,Arterial system,Qn,,BP.MOLEC,Systolic blood pressure.inspiration - expiration,BP sys Insp-Exp
84525-5,Can pronounce androgynous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce androgynous [NIH Toolbox],Pronounce androgynous NIH
84526-3,Can pronounce credulous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce credulous [NIH Toolbox],Pronounce credulous NIH
84527-1,Can pronounce cylindrical,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce cylindrical [NIH Toolbox],Pronounce cylindrical NIH
84528-9,Can pronounce d,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce d [NIH Toolbox],Pronounce d NIH
84529-7,Can pronounce deferential,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce deferential [NIH Toolbox],Pronounce deferential NIH
84530-5,Can pronounce deliquescence,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce deliquescence [NIH Toolbox],Pronounce deliquescence NIH
84531-3,Can pronounce demur,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce demur [NIH Toolbox],Pronounce demur NIH
84532-1,Can pronounce deny,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce deny [NIH Toolbox],Pronounce deny NIH
8453-3,Intravascular diastolic^sitting,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Diastolic blood pressure--sitting,BP dias--sitting
84533-9,Can pronounce diamantiferous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce diamantiferous [NIH Toolbox],Pronounce diamantiferous NIH
84534-7,Can pronounce did,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce did [NIH Toolbox],Pronounce did NIH
84535-4,Can pronounce dilemma,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce dilemma [NIH Toolbox],Pronounce dilemma NIH
84536-2,Can pronounce doctrine,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce doctrine [NIH Toolbox],Pronounce doctrine NIH
84537-0,Can pronounce dodecahedral,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce dodecahedral [NIH Toolbox],Pronounce dodecahedral NIH
84538-8,Can pronounce dolorific,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce dolorific [NIH Toolbox],Pronounce dolorific NIH
84539-6,Can pronounce doting,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce doting [NIH Toolbox],Pronounce doting NIH
84540-4,Can pronounce dowager,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce dowager [NIH Toolbox],Pronounce dowager NIH
8454-1,Intravascular diastolic^standing,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Diastolic blood pressure--standing,BP dias--stand
84541-2,Can pronounce during,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce during [NIH Toolbox],Pronounce during NIH
84542-0,Can pronounce edict,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce edict [NIH Toolbox],Pronounce edict NIH
84543-8,Can pronounce feed,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce feed [NIH Toolbox],Pronounce feed NIH
84544-6,Can pronounce gold,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce gold [NIH Toolbox],Pronounce gold NIH
84545-3,Can pronounce imparidigitate,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce imparidigitate [NIH Toolbox],Pronounce imparidigitate NIH
84546-1,Can pronounce innuendo,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce innuendo [NIH Toolbox],Pronounce innuendo NIH
84547-9,Can pronounce laid,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce laid [NIH Toolbox],Pronounce laid NIH
84548-7,Can pronounce pedagogue,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce pedagogue [NIH Toolbox],Pronounce pedagogue NIH
84549-5,Can pronounce platitudinous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce platitudinous [NIH Toolbox],Pronounce platitudinous NIH
84550-3,Can pronounce preponderance,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce preponderance [NIH Toolbox],Pronounce preponderance NIH
84551-1,Can pronounce pseudonym,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce pseudonym [NIH Toolbox],Pronounce pseudonym NIH
84552-9,Can pronounce recrudescence,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce recrudescence [NIH Toolbox],Pronounce recrudescence NIH
84553-7,Can pronounce repudiate,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce repudiate [NIH Toolbox],Pronounce repudiate NIH
84554-5,Can pronounce sedate,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce sedate [NIH Toolbox],Pronounce sedate NIH
84555-2,Can pronounce sesquipedalian,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce sesquipedalian [NIH Toolbox],Pronounce sesquipedalian NIH
84556-0,Can pronounce side,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce side [NIH Toolbox],Pronounce side NIH
84557-8,Can pronounce stevedore,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce stevedore [NIH Toolbox],Pronounce stevedore NIH
8455-8,Intravascular diastolic^supine,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Diastolic blood pressure--supine,BP dias--sup
84558-6,Can pronounce synechdochism,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce synechdochism [NIH Toolbox],Pronounce synechdochism NIH
84559-4,Can pronounce valedictory,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce valedictory [NIH Toolbox],Pronounce valedictory NIH
84560-2,Can pronounce valetudinarian,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce valetudinarian [NIH Toolbox],Pronounce valetudinarian NIH
84561-0,Can pronounce verisimilitude,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce verisimilitude [NIH Toolbox],Pronounce verisimilitude NIH
84562-8,Can pronounce vicissitude,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce vicissitude [NIH Toolbox],Pronounce vicissitude NIH
84563-6,Can pronounce would,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce would [NIH Toolbox],Pronounce would NIH
84564-4,Can pronounce amplify,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce amplify [NIH Toolbox],Pronounce amplify NIH
84565-1,Can pronounce circumference,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce circumference [NIH Toolbox],Pronounce circumference NIH
8456-6,Intravascular mean^sitting,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Mean blood pressure--sitting,BP mean--sitting
84566-9,Can pronounce effete,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce effete [NIH Toolbox],Pronounce effete NIH
84567-7,Can pronounce effigial,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce effigial [NIH Toolbox],Pronounce effigial NIH
84568-5,Can pronounce facetious,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce facetious [NIH Toolbox],Pronounce facetious NIH
84569-3,Can pronounce fascist,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce fascist [NIH Toolbox],Pronounce fascist NIH
84570-1,Can pronounce fenestration,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce fenestration [NIH Toolbox],Pronounce fenestration NIH
84571-9,Can pronounce flux,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce flux [NIH Toolbox],Pronounce flux NIH
84572-7,Can pronounce fly,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce fly [NIH Toolbox],Pronounce fly NIH
84573-5,Can pronounce foment,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce foment [NIH Toolbox],Pronounce foment NIH
8457-4,Intravascular mean^standing,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Mean blood pressure--standing,BP mean--stand
84574-3,Can pronounce for,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce for [NIH Toolbox],Pronounce for NIH
84575-0,Can pronounce forisfamiliate,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce forisfamiliate [NIH Toolbox],Pronounce forisfamiliate NIH
84576-8,Can pronounce fringillaceous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce fringillaceous [NIH Toolbox],Pronounce fringillaceous NIH
84577-6,Can pronounce fumigant,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce fumigant [NIH Toolbox],Pronounce fumigant NIH
84578-4,Can pronounce perfunctorily,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce perfunctorily [NIH Toolbox],Pronounce perfunctorily NIH
84579-2,Can pronounce safe,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce safe [NIH Toolbox],Pronounce safe NIH
84580-0,Can pronounce saxifragaceous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce saxifragaceous [NIH Toolbox],Pronounce saxifragaceous NIH
84581-8,Can pronounce stifle,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce stifle [NIH Toolbox],Pronounce stifle NIH
8458-2,Intravascular mean^supine,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Mean blood pressure--supine,BP mean--sup
84582-6,Can pronounce suffrutescent,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce suffrutescent [NIH Toolbox],Pronounce suffrutescent NIH
84583-4,Can pronounce of,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce of [NIH Toolbox],Pronounce of NIH
84584-2,Can pronounce achromatism,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce achromatism [NIH Toolbox],Pronounce achromatism NIH
84585-9,Can pronounce aesthetic,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce aesthetic [NIH Toolbox],Pronounce aesthetic NIH
84586-7,Can pronounce anachronistic,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce anachronistic [NIH Toolbox],Pronounce anachronistic NIH
84587-5,Can pronounce apocryphal,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce apocryphal [NIH Toolbox],Pronounce apocryphal NIH
84588-3,Can pronounce chassis,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce chassis [NIH Toolbox],Pronounce chassis NIH
84589-1,Can pronounce choreographer,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce choreographer [NIH Toolbox],Pronounce choreographer NIH
8459-0,Intravascular systolic^sitting,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Systolic blood pressure--sitting,BP sys--sitting
84590-9,Can pronounce chorus,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce chorus [NIH Toolbox],Pronounce chorus NIH
84591-7,Can pronounce echelon,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce echelon [NIH Toolbox],Pronounce echelon NIH
84592-5,Can pronounce gingham,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce gingham [NIH Toolbox],Pronounce gingham NIH
84593-3,Can pronounce have,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce have [NIH Toolbox],Pronounce have NIH
84594-1,Can pronounce he,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce he [NIH Toolbox],Pronounce he NIH
84595-8,Can pronounce heat,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce heat [NIH Toolbox],Pronounce heat NIH
84596-6,Can pronounce her,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce her [NIH Toolbox],Pronounce her NIH
84597-4,Can pronounce heretic,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce heretic [NIH Toolbox],Pronounce heretic NIH
84598-2,Can pronounce heuristic,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce heuristic [NIH Toolbox],Pronounce heuristic NIH
84599-0,Can pronounce hone,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce hone [NIH Toolbox],Pronounce hone NIH
84600-6,Can pronounce lymph,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce lymph [NIH Toolbox],Pronounce lymph NIH
84601-4,Can pronounce mischievous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce mischievous [NIH Toolbox],Pronounce mischievous NIH
84602-2,Can pronounce much,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce much [NIH Toolbox],Pronounce much NIH
84603-0,Can pronounce myth,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce myth [NIH Toolbox],Pronounce myth NIH
84604-8,Can pronounce nonchalant,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce nonchalant [NIH Toolbox],Pronounce nonchalant NIH
84605-5,Can pronounce penchant,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce penchant [NIH Toolbox],Pronounce penchant NIH
84606-3,Can pronounce plethora,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce plethora [NIH Toolbox],Pronounce plethora NIH
84607-1,Can pronounce rhythm,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce rhythm [NIH Toolbox],Pronounce rhythm NIH
8460-8,Intravascular systolic^standing,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Systolic blood pressure--standing,BP sys--stand
84608-9,Can pronounce stochastic,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce stochastic [NIH Toolbox],Pronounce stochastic NIH
84609-7,Can pronounce synthesis,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce synthesis [NIH Toolbox],Pronounce synthesis NIH
84610-5,Can pronounce their,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce their [NIH Toolbox],Pronounce their NIH
84611-3,Can pronounce these,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce these [NIH Toolbox],Pronounce these NIH
84612-1,Can pronounce this,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce this [NIH Toolbox],Pronounce this NIH
84613-9,Can pronounce tough,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce tough [NIH Toolbox],Pronounce tough NIH
84614-7,Can pronounce vehement,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce vehement [NIH Toolbox],Pronounce vehement NIH
84615-4,Can pronounce vehicular,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce vehicular [NIH Toolbox],Pronounce vehicular NIH
8461-6,Intravascular systolic^supine,Pres,Pt,Arterial system,Qn,,BP.PSTN.MOLEC,Systolic blood pressure--supine,BP sys--sup
84616-2,Can pronounce whelp,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce whelp [NIH Toolbox],Pronounce whelp NIH
84617-0,Can pronounce writhe,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce writhe [NIH Toolbox],Pronounce writhe NIH
84618-8,Can pronounce accrementitial,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce accrementitial [NIH Toolbox],Pronounce accrementitial NIH
84619-6,Can pronounce acolyte,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce acolyte [NIH Toolbox],Pronounce acolyte NIH
84620-4,Can pronounce all,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce all [NIH Toolbox],Pronounce all NIH
84621-2,Can pronounce allotment,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce allotment [NIH Toolbox],Pronounce allotment NIH
84622-0,Can pronounce annul,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce annul [NIH Toolbox],Pronounce annul NIH
84623-8,Can pronounce anomalous,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce anomalous [NIH Toolbox],Pronounce anomalous NIH
8462-4,Intravascular diastolic,Pres,Pt,Arterial system,Qn,,BP.ATOM,Diastolic blood pressure,BP dias
84624-6,Can pronounce appellate,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce appellate [NIH Toolbox],Pronounce appellate NIH
84625-3,Can pronounce cello,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce cello [NIH Toolbox],Pronounce cello NIH
84626-1,Can pronounce clarity,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce clarity [NIH Toolbox],Pronounce clarity NIH
84627-9,Can pronounce conviviality,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce conviviality [NIH Toolbox],Pronounce conviviality NIH
84628-7,Can pronounce ecclesiastical,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce ecclesiastical [NIH Toolbox],Pronounce ecclesiastical NIH
84629-5,Can pronounce eclecticism,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce eclecticism [NIH Toolbox],Pronounce eclecticism NIH
84630-3,Can pronounce ecstatically,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce ecstatically [NIH Toolbox],Pronounce ecstatically NIH
84631-1,Can pronounce empirical,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce empirical [NIH Toolbox],Pronounce empirical NIH
8463-2,Intravascular diastolic,Pres,1H^max,Arterial system,Qn,,BP.TIMED.MOLEC,Diastolic blood pressure 1 hour maximum,BP dias 1h Max
84632-9,Can pronounce epilogue,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce epilogue [NIH Toolbox],Pronounce epilogue NIH
84633-7,Can pronounce etymological,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce etymological [NIH Toolbox],Pronounce etymological NIH
84634-5,Can pronounce expostulate,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce expostulate [NIH Toolbox],Pronounce expostulate NIH
84635-2,Can pronounce gel,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce gel [NIH Toolbox],Pronounce gel NIH
84636-0,Can pronounce gelastic,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce gelastic [NIH Toolbox],Pronounce gelastic NIH
84637-8,Can pronounce interstitial,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce interstitial [NIH Toolbox],Pronounce interstitial NIH
84638-6,Can pronounce lieutenant,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce lieutenant [NIH Toolbox],Pronounce lieutenant NIH
84639-4,Can pronounce liver,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce liver [NIH Toolbox],Pronounce liver NIH
8464-0,Intravascular diastolic,Pres,8H^max,Arterial system,Qn,,BP.TIMED.MOLEC,Diastolic blood pressure 8 hour maximum,BP dias 8h Max
84640-2,Can pronounce loquacious,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce loquacious [NIH Toolbox],Pronounce loquacious NIH
84641-0,Can pronounce lull,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce lull [NIH Toolbox],Pronounce lull NIH
84642-8,Can pronounce magniloquently,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce magniloquently [NIH Toolbox],Pronounce magniloquently NIH
84643-6,Can pronounce malapropism,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce malapropism [NIH Toolbox],Pronounce malapropism NIH
84644-4,Can pronounce malevolence,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce malevolence [NIH Toolbox],Pronounce malevolence NIH
84645-1,Can pronounce manila,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce manila [NIH Toolbox],Pronounce manila NIH
84646-9,Can pronounce oscillating,Find,Pt,^Patient,Ord,NIH Toolbox,NIH.COGNITIVE,Can pronounce oscillating [NIH Toolbox],Pronounce oscillating NIH
